"Liam's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 60 cars that they park in the parking lot. If each car has 12 wheels, how many car wheels are there in the parking lot, including both of Liam's parent's car wheels? ","Liam's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 60 cars that they park in the parking lot. If each car has 12 wheels, how many car wheels are there in the parking lot, including both of Liam's parent's car wheels? Liam's mother is organizing a big celebration!","60 cars are parked around for the party, 60 x 12 wheels each car = <<60*12=720>>720 wheels total. Liam's parents both have a car with 12 wheels each, 2 x 12 = <<2*12=24>>24 more wheels. Combined, there are 720 + 24 = <<720+24=744>>744 wheels total on the Liam family property. #### 744"
"Lucas's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 60 cars that they park in the parking lot. If each car has 48 wheels, how many car wheels are there in the parking lot, including both of Lucas's parent's car wheels? ","Lucas's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 60 cars that they park in the parking lot. If each car has 48 wheels, how many car wheels are there in the parking lot, including both of Lucas's parent's car wheels? Lucas's grandmother is organizing a big celebration!","60 cars are parked around for the party, 60 x 48 wheels each car = <<60*48=2880>>2880 wheels total. Lucas's parents both have a car with 48 wheels each, 2 x 48 = <<2*48=96>>96 more wheels. Combined, there are 2880 + 96 = <<2880+96=2976>>2976 wheels total on the Lucas family property. #### 2976"
"Elijah's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her brother's jeep in the parking lot. The 40 guests, though, arrive in only 76 cars that they park in the parking lot. If each car has 66 wheels, how many car wheels are there in the parking lot, including both of Elijah's parent's car wheels? ","Elijah's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her brother's jeep in the parking lot. The 40 guests, though, arrive in only 76 cars that they park in the parking lot. If each car has 66 wheels, how many car wheels are there in the parking lot, including both of Elijah's parent's car wheels? Elijah's mother is organizing a big celebration!","76 cars are parked around for the party, 76 x 66 wheels each car = <<76*66=5016>>5016 wheels total. Elijah's parents both have a car with 66 wheels each, 2 x 66 = <<2*66=132>>132 more wheels. Combined, there are 5016 + 132 = <<5016+132=5148>>5148 wheels total on the Elijah family property. #### 5148"
"James's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her father's jeep in the parking lot. The 40 guests, though, arrive in only 70 cars that they park in the parking lot. If each car has 76 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? ","James's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her father's jeep in the parking lot. The 40 guests, though, arrive in only 70 cars that they park in the parking lot. If each car has 76 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? James's grandmother is organizing a big celebration!","70 cars are parked around for the party, 70 x 76 wheels each car = <<70*76=5320>>5320 wheels total. James's parents both have a car with 76 wheels each, 2 x 76 = <<2*76=152>>152 more wheels. Combined, there are 5320 + 152 = <<5320+152=5472>>5472 wheels total on the James family property. #### 5472"
"Mateo's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her father's jeep in the parking lot. The 40 guests, though, arrive in only 39 cars that they park in the parking lot. If each car has 30 wheels, how many car wheels are there in the parking lot, including both of Mateo's parent's car wheels? ","Mateo's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her father's jeep in the parking lot. The 40 guests, though, arrive in only 39 cars that they park in the parking lot. If each car has 30 wheels, how many car wheels are there in the parking lot, including both of Mateo's parent's car wheels? Mateo's mother is organizing a big celebration!","39 cars are parked around for the party, 39 x 30 wheels each car = <<39*30=1170>>1170 wheels total. Mateo's parents both have a car with 30 wheels each, 2 x 30 = <<2*30=60>>60 more wheels. Combined, there are 1170 + 60 = <<1170+60=1230>>1230 wheels total on the Mateo family property. #### 1230"
"Elijah's daughter is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her son's jeep in the parking lot. The 40 guests, though, arrive in only 19 cars that they park in the parking lot. If each car has 12 wheels, how many car wheels are there in the parking lot, including both of Elijah's parent's car wheels? ","Elijah's daughter is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her son's jeep in the parking lot. The 40 guests, though, arrive in only 19 cars that they park in the parking lot. If each car has 12 wheels, how many car wheels are there in the parking lot, including both of Elijah's parent's car wheels? Elijah's daughter is organizing a big celebration!","19 cars are parked around for the party, 19 x 12 wheels each car = <<19*12=228>>228 wheels total. Elijah's parents both have a car with 12 wheels each, 2 x 12 = <<2*12=24>>24 more wheels. Combined, there are 228 + 24 = <<228+24=252>>252 wheels total on the Elijah family property. #### 252"
"Oliver's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her son's jeep in the parking lot. The 40 guests, though, arrive in only 87 cars that they park in the parking lot. If each car has 41 wheels, how many car wheels are there in the parking lot, including both of Oliver's parent's car wheels? ","Oliver's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her son's jeep in the parking lot. The 40 guests, though, arrive in only 87 cars that they park in the parking lot. If each car has 41 wheels, how many car wheels are there in the parking lot, including both of Oliver's parent's car wheels? Oliver's grandmother is organizing a big celebration!","87 cars are parked around for the party, 87 x 41 wheels each car = <<87*41=3567>>3567 wheels total. Oliver's parents both have a car with 41 wheels each, 2 x 41 = <<2*41=82>>82 more wheels. Combined, there are 3567 + 82 = <<3567+82=3649>>3649 wheels total on the Oliver family property. #### 3649"
"James's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 98 cars that they park in the parking lot. If each car has 25 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? ","James's grandmother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 98 cars that they park in the parking lot. If each car has 25 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? James's grandmother is organizing a big celebration!","98 cars are parked around for the party, 98 x 25 wheels each car = <<98*25=2450>>2450 wheels total. James's parents both have a car with 25 wheels each, 2 x 25 = <<2*25=50>>50 more wheels. Combined, there are 2450 + 50 = <<2450+50=2500>>2500 wheels total on the James family property. #### 2500"
"Oliver's sister is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 61 cars that they park in the parking lot. If each car has 64 wheels, how many car wheels are there in the parking lot, including both of Oliver's parent's car wheels? ","Oliver's sister is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 61 cars that they park in the parking lot. If each car has 64 wheels, how many car wheels are there in the parking lot, including both of Oliver's parent's car wheels? Oliver's sister is organizing a big celebration!","61 cars are parked around for the party, 61 x 64 wheels each car = <<61*64=3904>>3904 wheels total. Oliver's parents both have a car with 64 wheels each, 2 x 64 = <<2*64=128>>128 more wheels. Combined, there are 3904 + 128 = <<3904+128=4032>>4032 wheels total on the Oliver family property. #### 4032"
"William's niece is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 68 cars that they park in the parking lot. If each car has 72 wheels, how many car wheels are there in the parking lot, including both of William's parent's car wheels? ","William's niece is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her grandfather's jeep in the parking lot. The 40 guests, though, arrive in only 68 cars that they park in the parking lot. If each car has 72 wheels, how many car wheels are there in the parking lot, including both of William's parent's car wheels? William's niece is organizing a big celebration!","68 cars are parked around for the party, 68 x 72 wheels each car = <<68*72=4896>>4896 wheels total. William's parents both have a car with 72 wheels each, 2 x 72 = <<2*72=144>>144 more wheels. Combined, there are 4896 + 144 = <<4896+144=5040>>5040 wheels total on the William family property. #### 5040"
"Oliver's daughter is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her uncle's jeep in the parking lot. The 40 guests, though, arrive in only 89 cars that they park in the parking lot. If each car has 97 wheels, how many car wheels are there in the parking lot, including both of Oliver's parent's car wheels? ","Oliver's daughter is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her uncle's jeep in the parking lot. The 40 guests, though, arrive in only 89 cars that they park in the parking lot. If each car has 97 wheels, how many car wheels are there in the parking lot, including both of Oliver's parent's car wheels? Oliver's daughter is organizing a big celebration!","89 cars are parked around for the party, 89 x 97 wheels each car = <<89*97=8633>>8633 wheels total. Oliver's parents both have a car with 97 wheels each, 2 x 97 = <<2*97=194>>194 more wheels. Combined, there are 8633 + 194 = <<8633+194=8827>>8827 wheels total on the Oliver family property. #### 8827"
"Mateo's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her brother's jeep in the parking lot. The 40 guests, though, arrive in only 42 cars that they park in the parking lot. If each car has 55 wheels, how many car wheels are there in the parking lot, including both of Mateo's parent's car wheels? ","Mateo's mother is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her brother's jeep in the parking lot. The 40 guests, though, arrive in only 42 cars that they park in the parking lot. If each car has 55 wheels, how many car wheels are there in the parking lot, including both of Mateo's parent's car wheels? Mateo's mother is organizing a big celebration!","42 cars are parked around for the party, 42 x 55 wheels each car = <<42*55=2310>>2310 wheels total. Mateo's parents both have a car with 55 wheels each, 2 x 55 = <<2*55=110>>110 more wheels. Combined, there are 2310 + 110 = <<2310+110=2420>>2420 wheels total on the Mateo family property. #### 2420"
"Lucas's sister is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her brother's jeep in the parking lot. The 40 guests, though, arrive in only 96 cars that they park in the parking lot. If each car has 94 wheels, how many car wheels are there in the parking lot, including both of Lucas's parent's car wheels? ","Lucas's sister is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her brother's jeep in the parking lot. The 40 guests, though, arrive in only 96 cars that they park in the parking lot. If each car has 94 wheels, how many car wheels are there in the parking lot, including both of Lucas's parent's car wheels? Lucas's sister is organizing a big celebration!","96 cars are parked around for the party, 96 x 94 wheels each car = <<96*94=9024>>9024 wheels total. Lucas's parents both have a car with 94 wheels each, 2 x 94 = <<2*94=188>>188 more wheels. Combined, there are 9024 + 188 = <<9024+188=9212>>9212 wheels total on the Lucas family property. #### 9212"
"James's sister is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her nephew's jeep in the parking lot. The 40 guests, though, arrive in only 48 cars that they park in the parking lot. If each car has 46 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? ","James's sister is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her nephew's jeep in the parking lot. The 40 guests, though, arrive in only 48 cars that they park in the parking lot. If each car has 46 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? James's sister is organizing a big celebration!","48 cars are parked around for the party, 48 x 46 wheels each car = <<48*46=2208>>2208 wheels total. James's parents both have a car with 46 wheels each, 2 x 46 = <<2*46=92>>92 more wheels. Combined, there are 2208 + 92 = <<2208+92=2300>>2300 wheels total on the James family property. #### 2300"
"William's niece is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her uncle's jeep in the parking lot. The 40 guests, though, arrive in only 99 cars that they park in the parking lot. If each car has 41 wheels, how many car wheels are there in the parking lot, including both of William's parent's car wheels? ","William's niece is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her uncle's jeep in the parking lot. The 40 guests, though, arrive in only 99 cars that they park in the parking lot. If each car has 41 wheels, how many car wheels are there in the parking lot, including both of William's parent's car wheels? William's niece is organizing a big celebration!","99 cars are parked around for the party, 99 x 41 wheels each car = <<99*41=4059>>4059 wheels total. William's parents both have a car with 41 wheels each, 2 x 41 = <<2*41=82>>82 more wheels. Combined, there are 4059 + 82 = <<4059+82=4141>>4141 wheels total on the William family property. #### 4141"
"James's aunt is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her father's jeep in the parking lot. The 40 guests, though, arrive in only 44 cars that they park in the parking lot. If each car has 34 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? ","James's aunt is throwing a baby shower for her best friend. She is expecting 40 guests, of whom she has cleared the parking lot to park in, leaving only her car and her father's jeep in the parking lot. The 40 guests, though, arrive in only 44 cars that they park in the parking lot. If each car has 34 wheels, how many car wheels are there in the parking lot, including both of James's parent's car wheels? James's aunt is organizing a big celebration!","44 cars are parked around for the party, 44 x 34 wheels each car = <<44*34=1496>>1496 wheels total. James's parents both have a car with 34 wheels each, 2 x 34 = <<2*34=68>>68 more wheels. Combined, there are 1496 + 68 = <<1496+68=1564>>1564 wheels total on the James family property. #### 1564"
Oliver bought art exhibit tickets for his parents and himself. Tickets were $29 per person. He was also charged an $10 service fee for the online transaction. What is the total amount he paid for the tickets? ,Oliver bought art exhibit tickets for his parents and himself. Tickets were $29 per person. He was also charged an $10 service fee for the online transaction. What is the total amount he paid for the tickets? Oliver wanted to treat his parents to a memorable art exhibit!,Tickets for Oliver and his parents cost $29 x 3 = $<<29*3=87>>87. Tickets and service charge cost $87 + $10 = $<<87+10=97>>97. #### 97
William bought art exhibit tickets for his parents and himself. Tickets were $57 per person. He was also charged an $45 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $57 per person. He was also charged an $45 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $57 x 3 = $<<57*3=171>>171. Tickets and service charge cost $171 + $45 = $<<171+45=216>>216. #### 216
William bought art exhibit tickets for his parents and himself. Tickets were $23 per person. He was also charged an $75 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $23 per person. He was also charged an $75 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $23 x 3 = $<<23*3=69>>69. Tickets and service charge cost $69 + $75 = $<<69+75=144>>144. #### 144
Lucas bought art exhibit tickets for his parents and himself. Tickets were $37 per person. He was also charged an $94 service fee for the online transaction. What is the total amount he paid for the tickets? ,Lucas bought art exhibit tickets for his parents and himself. Tickets were $37 per person. He was also charged an $94 service fee for the online transaction. What is the total amount he paid for the tickets? Lucas wanted to treat his parents to a memorable art exhibit!,Tickets for Lucas and his parents cost $37 x 3 = $<<37*3=111>>111. Tickets and service charge cost $111 + $94 = $<<111+94=205>>205. #### 205
William bought art exhibit tickets for his parents and himself. Tickets were $40 per person. He was also charged an $61 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $40 per person. He was also charged an $61 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $40 x 3 = $<<40*3=120>>120. Tickets and service charge cost $120 + $61 = $<<120+61=181>>181. #### 181
William bought art exhibit tickets for his parents and himself. Tickets were $20 per person. He was also charged an $65 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $20 per person. He was also charged an $65 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $20 x 3 = $<<20*3=60>>60. Tickets and service charge cost $60 + $65 = $<<60+65=125>>125. #### 125
James bought art exhibit tickets for his parents and himself. Tickets were $60 per person. He was also charged an $87 service fee for the online transaction. What is the total amount he paid for the tickets? ,James bought art exhibit tickets for his parents and himself. Tickets were $60 per person. He was also charged an $87 service fee for the online transaction. What is the total amount he paid for the tickets? James wanted to treat his parents to a memorable art exhibit!,Tickets for James and his parents cost $60 x 3 = $<<60*3=180>>180. Tickets and service charge cost $180 + $87 = $<<180+87=267>>267. #### 267
Noah bought art exhibit tickets for his parents and himself. Tickets were $75 per person. He was also charged an $79 service fee for the online transaction. What is the total amount he paid for the tickets? ,Noah bought art exhibit tickets for his parents and himself. Tickets were $75 per person. He was also charged an $79 service fee for the online transaction. What is the total amount he paid for the tickets? Noah wanted to treat his parents to a memorable art exhibit!,Tickets for Noah and his parents cost $75 x 3 = $<<75*3=225>>225. Tickets and service charge cost $225 + $79 = $<<225+79=304>>304. #### 304
James bought art exhibit tickets for his parents and himself. Tickets were $43 per person. He was also charged an $80 service fee for the online transaction. What is the total amount he paid for the tickets? ,James bought art exhibit tickets for his parents and himself. Tickets were $43 per person. He was also charged an $80 service fee for the online transaction. What is the total amount he paid for the tickets? James wanted to treat his parents to a memorable art exhibit!,Tickets for James and his parents cost $43 x 3 = $<<43*3=129>>129. Tickets and service charge cost $129 + $80 = $<<129+80=209>>209. #### 209
James bought art exhibit tickets for his parents and himself. Tickets were $18 per person. He was also charged an $32 service fee for the online transaction. What is the total amount he paid for the tickets? ,James bought art exhibit tickets for his parents and himself. Tickets were $18 per person. He was also charged an $32 service fee for the online transaction. What is the total amount he paid for the tickets? James wanted to treat his parents to a memorable art exhibit!,Tickets for James and his parents cost $18 x 3 = $<<18*3=54>>54. Tickets and service charge cost $54 + $32 = $<<54+32=86>>86. #### 86
Noah bought art exhibit tickets for his parents and himself. Tickets were $42 per person. He was also charged an $73 service fee for the online transaction. What is the total amount he paid for the tickets? ,Noah bought art exhibit tickets for his parents and himself. Tickets were $42 per person. He was also charged an $73 service fee for the online transaction. What is the total amount he paid for the tickets? Noah wanted to treat his parents to a memorable art exhibit!,Tickets for Noah and his parents cost $42 x 3 = $<<42*3=126>>126. Tickets and service charge cost $126 + $73 = $<<126+73=199>>199. #### 199
Liam bought art exhibit tickets for his parents and himself. Tickets were $70 per person. He was also charged an $10 service fee for the online transaction. What is the total amount he paid for the tickets? ,Liam bought art exhibit tickets for his parents and himself. Tickets were $70 per person. He was also charged an $10 service fee for the online transaction. What is the total amount he paid for the tickets? Liam wanted to treat his parents to a memorable art exhibit!,Tickets for Liam and his parents cost $70 x 3 = $<<70*3=210>>210. Tickets and service charge cost $210 + $10 = $<<210+10=220>>220. #### 220
Noah bought art exhibit tickets for his parents and himself. Tickets were $85 per person. He was also charged an $31 service fee for the online transaction. What is the total amount he paid for the tickets? ,Noah bought art exhibit tickets for his parents and himself. Tickets were $85 per person. He was also charged an $31 service fee for the online transaction. What is the total amount he paid for the tickets? Noah wanted to treat his parents to a memorable art exhibit!,Tickets for Noah and his parents cost $85 x 3 = $<<85*3=255>>255. Tickets and service charge cost $255 + $31 = $<<255+31=286>>286. #### 286
Noah bought art exhibit tickets for his parents and himself. Tickets were $11 per person. He was also charged an $80 service fee for the online transaction. What is the total amount he paid for the tickets? ,Noah bought art exhibit tickets for his parents and himself. Tickets were $11 per person. He was also charged an $80 service fee for the online transaction. What is the total amount he paid for the tickets? Noah wanted to treat his parents to a memorable art exhibit!,Tickets for Noah and his parents cost $11 x 3 = $<<11*3=33>>33. Tickets and service charge cost $33 + $80 = $<<33+80=113>>113. #### 113
Oliver bought art exhibit tickets for his parents and himself. Tickets were $30 per person. He was also charged an $15 service fee for the online transaction. What is the total amount he paid for the tickets? ,Oliver bought art exhibit tickets for his parents and himself. Tickets were $30 per person. He was also charged an $15 service fee for the online transaction. What is the total amount he paid for the tickets? Oliver wanted to treat his parents to a memorable art exhibit!,Tickets for Oliver and his parents cost $30 x 3 = $<<30*3=90>>90. Tickets and service charge cost $90 + $15 = $<<90+15=105>>105. #### 105
Elijah bought art exhibit tickets for his parents and himself. Tickets were $54 per person. He was also charged an $85 service fee for the online transaction. What is the total amount he paid for the tickets? ,Elijah bought art exhibit tickets for his parents and himself. Tickets were $54 per person. He was also charged an $85 service fee for the online transaction. What is the total amount he paid for the tickets? Elijah wanted to treat his parents to a memorable art exhibit!,Tickets for Elijah and his parents cost $54 x 3 = $<<54*3=162>>162. Tickets and service charge cost $162 + $85 = $<<162+85=247>>247. #### 247
William bought art exhibit tickets for his parents and himself. Tickets were $32 per person. He was also charged an $42 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $32 per person. He was also charged an $42 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $32 x 3 = $<<32*3=96>>96. Tickets and service charge cost $96 + $42 = $<<96+42=138>>138. #### 138
William bought art exhibit tickets for his parents and himself. Tickets were $75 per person. He was also charged an $40 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $75 per person. He was also charged an $40 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $75 x 3 = $<<75*3=225>>225. Tickets and service charge cost $225 + $40 = $<<225+40=265>>265. #### 265
Oliver bought art exhibit tickets for his parents and himself. Tickets were $58 per person. He was also charged an $78 service fee for the online transaction. What is the total amount he paid for the tickets? ,Oliver bought art exhibit tickets for his parents and himself. Tickets were $58 per person. He was also charged an $78 service fee for the online transaction. What is the total amount he paid for the tickets? Oliver wanted to treat his parents to a memorable art exhibit!,Tickets for Oliver and his parents cost $58 x 3 = $<<58*3=174>>174. Tickets and service charge cost $174 + $78 = $<<174+78=252>>252. #### 252
Lucas bought art exhibit tickets for his parents and himself. Tickets were $49 per person. He was also charged an $48 service fee for the online transaction. What is the total amount he paid for the tickets? ,Lucas bought art exhibit tickets for his parents and himself. Tickets were $49 per person. He was also charged an $48 service fee for the online transaction. What is the total amount he paid for the tickets? Lucas wanted to treat his parents to a memorable art exhibit!,Tickets for Lucas and his parents cost $49 x 3 = $<<49*3=147>>147. Tickets and service charge cost $147 + $48 = $<<147+48=195>>195. #### 195
Lucas bought art exhibit tickets for his parents and himself. Tickets were $51 per person. He was also charged an $41 service fee for the online transaction. What is the total amount he paid for the tickets? ,Lucas bought art exhibit tickets for his parents and himself. Tickets were $51 per person. He was also charged an $41 service fee for the online transaction. What is the total amount he paid for the tickets? Lucas wanted to treat his parents to a memorable art exhibit!,Tickets for Lucas and his parents cost $51 x 3 = $<<51*3=153>>153. Tickets and service charge cost $153 + $41 = $<<153+41=194>>194. #### 194
Liam bought art exhibit tickets for his parents and himself. Tickets were $43 per person. He was also charged an $81 service fee for the online transaction. What is the total amount he paid for the tickets? ,Liam bought art exhibit tickets for his parents and himself. Tickets were $43 per person. He was also charged an $81 service fee for the online transaction. What is the total amount he paid for the tickets? Liam wanted to treat his parents to a memorable art exhibit!,Tickets for Liam and his parents cost $43 x 3 = $<<43*3=129>>129. Tickets and service charge cost $129 + $81 = $<<129+81=210>>210. #### 210
James bought art exhibit tickets for his parents and himself. Tickets were $48 per person. He was also charged an $72 service fee for the online transaction. What is the total amount he paid for the tickets? ,James bought art exhibit tickets for his parents and himself. Tickets were $48 per person. He was also charged an $72 service fee for the online transaction. What is the total amount he paid for the tickets? James wanted to treat his parents to a memorable art exhibit!,Tickets for James and his parents cost $48 x 3 = $<<48*3=144>>144. Tickets and service charge cost $144 + $72 = $<<144+72=216>>216. #### 216
William bought art exhibit tickets for his parents and himself. Tickets were $41 per person. He was also charged an $53 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $41 per person. He was also charged an $53 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $41 x 3 = $<<41*3=123>>123. Tickets and service charge cost $123 + $53 = $<<123+53=176>>176. #### 176
Noah bought art exhibit tickets for his parents and himself. Tickets were $95 per person. He was also charged an $57 service fee for the online transaction. What is the total amount he paid for the tickets? ,Noah bought art exhibit tickets for his parents and himself. Tickets were $95 per person. He was also charged an $57 service fee for the online transaction. What is the total amount he paid for the tickets? Noah wanted to treat his parents to a memorable art exhibit!,Tickets for Noah and his parents cost $95 x 3 = $<<95*3=285>>285. Tickets and service charge cost $285 + $57 = $<<285+57=342>>342. #### 342
Lucas bought art exhibit tickets for his parents and himself. Tickets were $26 per person. He was also charged an $84 service fee for the online transaction. What is the total amount he paid for the tickets? ,Lucas bought art exhibit tickets for his parents and himself. Tickets were $26 per person. He was also charged an $84 service fee for the online transaction. What is the total amount he paid for the tickets? Lucas wanted to treat his parents to a memorable art exhibit!,Tickets for Lucas and his parents cost $26 x 3 = $<<26*3=78>>78. Tickets and service charge cost $78 + $84 = $<<78+84=162>>162. #### 162
Elijah bought art exhibit tickets for his parents and himself. Tickets were $43 per person. He was also charged an $56 service fee for the online transaction. What is the total amount he paid for the tickets? ,Elijah bought art exhibit tickets for his parents and himself. Tickets were $43 per person. He was also charged an $56 service fee for the online transaction. What is the total amount he paid for the tickets? Elijah wanted to treat his parents to a memorable art exhibit!,Tickets for Elijah and his parents cost $43 x 3 = $<<43*3=129>>129. Tickets and service charge cost $129 + $56 = $<<129+56=185>>185. #### 185
Elijah bought art exhibit tickets for his parents and himself. Tickets were $97 per person. He was also charged an $77 service fee for the online transaction. What is the total amount he paid for the tickets? ,Elijah bought art exhibit tickets for his parents and himself. Tickets were $97 per person. He was also charged an $77 service fee for the online transaction. What is the total amount he paid for the tickets? Elijah wanted to treat his parents to a memorable art exhibit!,Tickets for Elijah and his parents cost $97 x 3 = $<<97*3=291>>291. Tickets and service charge cost $291 + $77 = $<<291+77=368>>368. #### 368
Lucas bought art exhibit tickets for his parents and himself. Tickets were $86 per person. He was also charged an $45 service fee for the online transaction. What is the total amount he paid for the tickets? ,Lucas bought art exhibit tickets for his parents and himself. Tickets were $86 per person. He was also charged an $45 service fee for the online transaction. What is the total amount he paid for the tickets? Lucas wanted to treat his parents to a memorable art exhibit!,Tickets for Lucas and his parents cost $86 x 3 = $<<86*3=258>>258. Tickets and service charge cost $258 + $45 = $<<258+45=303>>303. #### 303
William bought art exhibit tickets for his parents and himself. Tickets were $30 per person. He was also charged an $33 service fee for the online transaction. What is the total amount he paid for the tickets? ,William bought art exhibit tickets for his parents and himself. Tickets were $30 per person. He was also charged an $33 service fee for the online transaction. What is the total amount he paid for the tickets? William wanted to treat his parents to a memorable art exhibit!,Tickets for William and his parents cost $30 x 3 = $<<30*3=90>>90. Tickets and service charge cost $90 + $33 = $<<90+33=123>>123. #### 123
Mateo bought art exhibit tickets for his parents and himself. Tickets were $41 per person. He was also charged an $70 service fee for the online transaction. What is the total amount he paid for the tickets? ,Mateo bought art exhibit tickets for his parents and himself. Tickets were $41 per person. He was also charged an $70 service fee for the online transaction. What is the total amount he paid for the tickets? Mateo wanted to treat his parents to a memorable art exhibit!,Tickets for Mateo and his parents cost $41 x 3 = $<<41*3=123>>123. Tickets and service charge cost $123 + $70 = $<<123+70=193>>193. #### 193
