"To find their current ages, let's first determine how old Xavier is now. We know that Xavier will be 30 years old in six years. Therefore, Xavier's current age is:

30 years (in six years) - 6 years = 24 years

Xavier is twice as old as Yasmin, so Yasmin's current age is half of Xavier's age:

Yasmin's age = 24 years / 2 = 12 years

Now, we can find the total of their current ages:

Xavier's age + Yasmin's age = 24 years + 12 years = 36 years

The total of their ages now is 36 years.",36.0
"Initially, there were 18 students assigned for the field trip, with 8 of them being boys. This means there were 18 - 8 = 10 girls initially assigned to the trip.

On the day of the field trip, the number of girls and boys was the same, which means there were 8 girls present since there were 8 boys.

Therefore, the number of girls who were not able to join the trip is 10 - 8 = 2.

The answer is 2 girls were not able to join the field trip.",2.0
"Randy initially had $3,000. Smith gave him another $200, so now Randy has $3,000 + $200 = $3,200. Randy then gave Sally $1,200, so the amount he kept is $3,200 - $1,200 = $2,000. The value of the rest is $2,000.",2000.0
"First, calculate how much of the $10,000 was raised by his friends. His friends raised 40%:

\[ \text{Amount raised by friends} = 0.40 \times 10,000 = 4,000 \]

Next, find out how much remains after his friends' contributions:

\[ \text{Remaining amount} = 10,000 - 4,000 = 6,000 \]

Now, calculate how much of this remaining $6,000 was raised by his family. His family raised 30% of the remaining amount:

\[ \text{Amount raised by family} = 0.30 \times 6,000 = 1,800 \]

Subtract the family's contribution from the remaining amount to find out how much he saved:

\[ \text{Amount saved by himself} = 6,000 - 1,800 = 4,200 \]

Therefore, he saved $4,200 for the presidency.",4200.0
"To solve this problem, let's break it down step by step:

1. **Determine the number of lab coats:**
   - There are 6 times as many lab coats as uniforms.
   - Since there are 12 uniforms, the number of lab coats is \( 6 \times 12 = 72 \).

2. **Determine the number of lab techs:**
   - The number of lab techs is half of the number of uniforms.
   - Since there are 12 uniforms, the number of lab techs is \( \frac{12}{2} = 6 \).

3. **Calculate the total number of coats and uniforms:**
   - Total number of lab coats and uniforms = 72 (coats) + 12 (uniforms) = 84.

4. **Determine how many coats and uniforms each lab tech gets:**
   - Total items (coats and uniforms) each lab tech gets = \( \frac{84}{6} = 14 \).

So, each lab tech gets 14 coats and uniforms in total.",14.0
"If Farah's score is higher than Hajar's, we can find Farah's score by adding the difference to Hajar's score. So, Farah's score is \(24 + 21 = 45\) points. The sum of their scores is \(24 + 45 = 69\) points. The answer is 69.",69.0
"First, we need to determine the total number of people going on the field trip. We have:

- 109 fifth graders
- 115 sixth graders
- 118 seventh graders

Adding the students, we get:  
\( 109 + 115 + 118 = 342 \) students.

Next, let's calculate the number of chaperones. There are 4 teachers and 2 parents per grade:

- Teachers: 4
- Parents per grade: \( 2 \times 3 = 6 \) (since there are 3 grades)

Total chaperones: \( 4 + 6 = 10 \).

Now, add the students and chaperones together:  
\( 342 + 10 = 352 \) people in total.

Each bus has 72 seats. To find the number of buses needed, we divide the total number of people by the number of seats per bus:

\( \frac{352}{72} \approx 4.888\).

Since you can't have a fraction of a bus, we round up to the next whole number. Therefore, 5 buses are needed for the field trip.",5.0
"To find out how many points Marcus scored, we need to calculate the total points from his 3-point and 2-point goals:

- Marcus scored 5 three-point goals, contributing: \(5 \times 3 = 15\) points.
- Marcus scored 10 two-point goals, contributing: \(10 \times 2 = 20\) points.

Adding these together, Marcus scored a total of:

\[15 + 20 = 35\] points.

To find the percentage of the team's total points that Marcus scored, we divide the points he scored by the total points and multiply by 100:

\[\left(\frac{35}{70}\right) \times 100 = 50\%\]

Marcus scored 50% of his team's total points.",50.0
"To find out how much food Peter needs to feed his horses for 3 days, we need to calculate the total amount of oats and grain required per day and then multiply by the number of days.

1. **Oats Calculation:**
   - Each horse eats 4 pounds of oats twice a day, which equals 8 pounds of oats per horse per day.
   - Peter has 4 horses, so he needs 4 horses × 8 pounds/horse = 32 pounds of oats per day.

2. **Grain Calculation:**
   - Each horse eats 3 pounds of grain once a day.
   - With 4 horses, he needs 4 horses × 3 pounds/horse = 12 pounds of grain per day.

3. **Total Daily Food Requirement:**
   - Total pounds of food per day = 32 pounds of oats + 12 pounds of grain = 44 pounds.

4. **For 3 Days:**
   - The total food needed for 3 days = 44 pounds/day × 3 days = 132 pounds.

Therefore, Peter needs a total of 132 pounds of food to feed his horses for 3 days.",3.0
"To find out how many new cards Marco received, we first need to determine the number of duplicate cards he has. Marco has a total of 500 cards, and a fourth of them are duplicates:

\[
\text{Duplicate cards} = \frac{1}{4} \times 500 = 125
\]

Marco decides to trade one-fifth of these duplicates for new cards:

\[
\text{Traded duplicates} = \frac{1}{5} \times 125 = 25
\]

Marco, therefore, received 25 new cards in exchange for the traded duplicates. The answer is 25.",25.0
"First, we need to determine the number of bananas Charles cooked. We know that the number of bananas he cooked was 3 times the number of pears he picked. Since Charles picked 50 pears, he cooked:

\(3 \times 50 = 150\) bananas.

Next, we know that Sandrine washed 10 more dishes than the number of bananas Charles cooked. Therefore, the number of dishes Sandrine washed is:

\(150 + 10 = 160\).

So, Sandrine washed 160 dishes.",160.0
"To determine how much less it is raining this year compared to the average, we first need to calculate the total rainfall for the first three days of May this year.

1. **First day:** 26 cm
2. **Second day:** 34 cm
3. **Third day:** 12 cm less than the second day, which is 34 - 12 = 22 cm

Now we sum the rainfall for these three days:

- Total rainfall this year = 26 + 34 + 22 = 82 cm

The average rainfall for the first three days across the years is 140 cm. 

Now, we calculate the difference between the average rainfall and this year's rainfall:

- Difference = 140 - 82 = 58 cm

So, it is raining 58 cm less this year than average.",58.0
"To find the final bill total, we need to calculate the cost of all the items ordered and then add the tip.

1. Calculate the total cost of the meals:
   - Lobster: $25.50
   - Steak: $35.00
   - Twin boys' cheeseburgers and fries: 2 x $13.50 = $27.00
   - Appetizer: $8.50
   - Desserts for everyone: 4 x $6.00 = $24.00

2. Add up everything:
   \[
   25.50 + 35.00 + 27.00 + 8.50 + 24.00 = 120.00
   \]

3. Calculate the tip (20% of the $120.00 bill):
   \[
   20\% \text{ of } 120.00 = 0.20 \times 120.00 = 24.00
   \]

4. Add the tip to the total cost:
   \[
   120.00 + 24.00 = 144.00
   \]

The final bill total, including the tip, is $144.00.",144.0
"To find the total weight carried by the marching band, we'll calculate the weight carried by each group of instrument players and then sum these weights.

1. Trumpet players:
   - Number of trumpets = 6
   - Weight per trumpet player = 5 pounds
   - Total weight carried by trumpet players = 6 * 5 = 30 pounds

2. Clarinet players:
   - Number of clarinets = 9
   - Weight per clarinet player = 5 pounds
   - Total weight carried by clarinet players = 9 * 5 = 45 pounds

3. Trombone players:
   - Number of trombones = 8
   - Weight per trombone player = 10 pounds
   - Total weight carried by trombone players = 8 * 10 = 80 pounds

4. Tuba players:
   - Number of tubas = 3
   - Weight per tuba player = 20 pounds
   - Total weight carried by tuba players = 3 * 20 = 60 pounds

5. Drum players:
   - Number of drummers = 2
   - Weight per drum player = 15 pounds
   - Total weight carried by drum players = 2 * 15 = 30 pounds

Now, add up all the weights:

Total weight = 30 pounds (trumpets) + 45 pounds (clarinets) + 80 pounds (trombones) + 60 pounds (tubas) + 30 pounds (drummers)

Total weight = 245 pounds

The total weight carried by the marching band is 245 pounds.",245.0
"Bella needs 8 beads per bracelet and she is making bracelets for her 6 friends. Therefore, she needs a total of 8 × 6 = 48 beads. She currently has 36 beads. To find out how many more beads she needs, subtract the number of beads she has from the total number of beads needed: 

48 - 36 = 12.

So, Bella needs 12 more beads to make all six bracelets.",12.0
"First, let's determine how many pinecones are eaten by the reindeer:

- 20% of 2000 pinecones are eaten by reindeer, so \(2000 \times 0.20 = 400\) pinecones are eaten by reindeer.

Next, we calculate how many pinecones are eaten by squirrels:

- Twice as many are eaten by squirrels as reindeer, so \(400 \times 2 = 800\) pinecones are eaten by squirrels.

Now, let's find the number of pinecones remaining after being eaten by the reindeer and squirrels:

- Initial number of pinecones: 2000
- Eaten by reindeer: 400
- Eaten by squirrels: 800

Remaining pinecones = \(2000 - 400 - 800 = 800\)

Finally, 25% of the remaining pinecones are collected to make fires:

- 25% of 800 pinecones are collected, so \(800 \times 0.25 = 200\) pinecones are collected.

Determine the number of pinecones left:

- Remaining after collection for fires = \(800 - 200 = 600\)

Thus, there are 600 pinecones left.",600.0
"Megan spends 20 minutes preparing one dish. In 2 hours, which is 120 minutes, she can prepare:

120 minutes ÷ 20 minutes per dish = 6 dishes.

Since each dish can feed 5 people, the total number of people she can feed is:

6 dishes × 5 people per dish = 30 people.

The answer is 30.",30.0
"First, we calculate the total number of sodas needed. Fred is inviting 15 people, and each guest will drink 2 sodas:

15 guests × 2 sodas per guest = 30 sodas

Next, we determine how many 6 packs Fred needs to buy to have at least 30 sodas. Since each pack contains 6 sodas, we divide the total sodas by the pack size:

30 sodas ÷ 6 sodas per pack = 5 packs

Now, we calculate the total cost. Each 6 pack costs $3.00, so:

5 packs × $3.00 per pack = $15.00

Therefore, it will cost Fred $15.00 to buy enough sodas for every guest.",15.0
"James wants to increase his weekly running distance to 20% more than his previous distance of 100 miles per week. Let's calculate his new target distance:

1. Calculate 20% of 100 miles:
   \[
   0.2 \times 100 = 20 \text{ miles}
   \]

2. Add this to his previous distance to find his new goal:
   \[
   100 + 20 = 120 \text{ miles per week}
   \]

James has 280 days, and we want to know how many weeks that is:

3. Convert days to weeks:
   \[
   280 \div 7 = 40 \text{ weeks}
   \]

James needs to increase his current weekly distance of 0 miles (assuming he is at 0 due to the injury) to 120 miles over these 40 weeks.

4. Find the difference he needs to make up:
   \[
   120 - 0 = 120 \text{ miles}
   \]

5. Divide this difference by the number of weeks to find how many miles he should add weekly:
   \[
   120 \div 40 = 3 \text{ miles per week}
   \]

Thus, James needs to add 3 miles each week to reach his goal of running 120 miles per week in 280 days.",280.0
"To find out how many blue butterflies Martha has, let's break down the information:

1. Martha has a total of 11 butterflies.
2. The butterflies are categorized into blue, yellow, and black.
3. She has 5 black butterflies.

First, calculate the total number of butterflies that are not black:
\[ 
\text{Blue + Yellow butterflies} = 11 - 5 = 6 
\]

Martha has twice as many blue butterflies as yellow butterflies. Let's denote the number of yellow butterflies as \( y \) and the number of blue butterflies as \( 2y \).

Adding the numbers of blue and yellow butterflies gives:
\[ 
y + 2y = 6 
\]

This simplifies to:
\[ 
3y = 6 
\]

Solving for \( y \), we get:
\[ 
y = 2 
\]

This means there are 2 yellow butterflies. Since the number of blue butterflies is twice the number of yellow butterflies:
\[ 
\text{Blue butterflies} = 2 \times 2 = 4 
\]

Therefore, Martha has 4 blue butterflies.",4.0
"Selene buys three sandwiches and a can of fruit juice:

- 3 sandwiches at $2 each: \(3 \times 2 = 6\) dollars
- 1 can of fruit juice at $2: \(1 \times 2 = 2\) dollars

Selene spends a total of \(6 + 2 = 8\) dollars.

Tanya buys two hamburgers and two cans of fruit juice:

- 2 hamburgers at $2 each: \(2 \times 2 = 4\) dollars
- 2 cans of fruit juice at $2 each: \(2 \times 2 = 4\) dollars

Tanya spends a total of \(4 + 4 = 8\) dollars.

Together, Selene and Tanya spend \(8 + 8 = 16\) dollars. 

The answer is 16 dollars.",16.0
"To determine how many gemstones Rebecca will need, we need to determine the number of magnets, buttons, and gemstones required for one set of earrings, and then multiply by 4 to account for the 4 sets.

For one earring:
- She uses 2 magnets.
- She uses half as many buttons as magnets, which means: \( \frac{2}{2} = 1 \) button.
- She uses three times as many gemstones as buttons, which means: \( 3 \times 1 = 3 \) gemstones.

For one set of earrings (since there are two earrings in a set):
- Magnets: \( 2 \times 2 = 4 \) magnets
- Buttons: \( 1 \times 2 = 2 \) buttons
- Gemstones: \( 3 \times 2 = 6 \) gemstones

For 4 sets of earrings:
- Gemstones needed: \( 6 \times 4 = 24 \) gemstones

Therefore, Rebecca will need 24 gemstones to make 4 sets of earrings.",4.0
"First, determine how many miles Jill travels. Jill travels 5 miles less than John, so she travels 15 - 5 = 10 miles.

Next, calculate how many miles Jim travels. Jim travels 20% of the distance Jill travels. Therefore, Jim travels 0.20 × 10 = 2 miles.

The answer is that Jim travels 2 miles.",2.0
"Stephanie initially plans to have 5 of each type of silverware for herself and 10 extra pieces of each type for guests. Therefore, she plans to have:

- Spoons: 5 + 10 = 15
- Butter knives: 5 + 10 = 15
- Steak knives: 5 + 10 = 15
- Forks: 5 + 10 = 15

She then decides to reduce her purchase by:

- 4 fewer spoons
- 4 fewer butter knives
- 5 fewer steak knives
- 3 fewer forks

Calculating the adjusted quantities, we get:

- Spoons: 15 - 4 = 11
- Butter knives: 15 - 4 = 11
- Steak knives: 15 - 5 = 10
- Forks: 15 - 3 = 12

Adding all the pieces together gives us the total number of pieces of silverware she will buy:

11 (spoons) + 11 (butter knives) + 10 (steak knives) + 12 (forks) = 44

Stephanie is going to buy 44 pieces of silverware in total.",44.0
"First, determine the total number of pizza slices Kim has. If there are 3 pizzas and each pizza has 12 slices, then:

\[ 3 \text{ pizzas} \times 12 \text{ slices per pizza} = 36 \text{ total slices} \]

The total cost for the pizzas is $72. To find the cost per slice, divide the total cost by the number of slices:

\[ \frac{72 \text{ dollars}}{36 \text{ slices}} = 2 \text{ dollars per slice} \]

Now, to find the cost of 5 slices, multiply the cost per slice by the number of slices:

\[ 5 \text{ slices} \times 2 \text{ dollars per slice} = 10 \text{ dollars} \]

The cost of 5 slices is $10.",10.0
"To find out how much money Farmer Kent would make from selling 18 watermelons, we first need to calculate the total weight of the 18 watermelons. Each watermelon weighs 23 pounds, so:

Total weight = 18 watermelons × 23 pounds/watermelon = 414 pounds

Farmer Kent sells his watermelons for $2 a pound, so the total money he would make is:

Total money = 414 pounds × $2/pound = $828

Therefore, Farmer Kent would make $828 for selling 18 watermelons.",18.0
"Let's calculate the number of dislikes the video originally had before the increase.

1. The video has 3000 likes. According to the problem, it has 100 more than half as many dislikes.

2. Let \( x \) represent the original number of dislikes. So, we can express this relationship as:
   \[
   \frac{x}{2} + 100 = 3000
   \]

3. To solve for \( x \), first subtract 100 from both sides:
   \[
   \frac{x}{2} = 2900
   \]

4. Multiply both sides by 2 to find \( x \):
   \[
   x = 5800
   \]

This means the video originally had 5800 dislikes. 

Now, according to the problem, the video gets 1000 more dislikes.

5. Add 1000 to the original number of dislikes:
   \[
   5800 + 1000 = 6800
   \]

So, the video now has 6800 dislikes. The answer is 6800.",6800.0
"First, find the total number of customers on Friday by adding the number of customers during breakfast, lunch, and dinner:

73 (breakfast) + 127 (lunch) + 87 (dinner) = 287 customers on Friday.

The restaurant predicts they'll get twice the amount of customers on Saturday as they had on Friday. So, multiply the total number of Friday's customers by 2:

287 × 2 = 574 customers.

Therefore, they predict they will get 574 customers on Saturday.",574.0
"First, let's calculate the new price of the TV:

The TV's initial price was $500. The increase is \( \frac{2}{5} \) of the initial price.
\[ \text{Increase in TV's price} = \frac{2}{5} \times 500 = 200 \]

So, the new price of the TV is:
\[ \text{New price of TV} = 500 + 200 = 700 \]

Now, let's calculate the new price of the phone:

The phone's initial price was $400. The price increased by 40%.
\[ \text{Increase in phone's price} = 0.40 \times 400 = 160 \]

So, the new price of the phone is:
\[ \text{New price of phone} = 400 + 160 = 560 \]

Finally, we add the new prices of the TV and phone to find the total amount Bethany received:
\[ \text{Total amount received} = 700 + 560 = 1260 \]

The total amount Bethany received for the items after the sale at the auction is $1260.",1260.0
"First, let's determine how many nuts Harry has. Since Harry has twice as many nuts as Sue, and Sue has 48 nuts, Harry has:

\[ 2 \times 48 = 96 \text{ nuts} \]

Next, Bill has 6 times as many nuts as Harry, so:

\[ 6 \times 96 = 576 \text{ nuts} \]

Now, to find the total number of nuts Bill and Harry have combined:

\[ 576 + 96 = 672 \text{ nuts} \]

The answer is 672 nuts.",672.0
"Hannah walked half the distance that Nadia walked. Since Nadia walked 18 kilometers, Hannah walked 18 ÷ 2 = 9 kilometers. Together, Nadia and Hannah walked 18 + 9 = 27 kilometers in total. The answer is 27.",27.0
"If Grace turned 3 a year ago, she is now 3 + 1 = 4 years old. Since Diana is twice as old as Grace, Diana is 2 × 4 = 8 years old today. The answer is 8.",8.0
"First, calculate the total number of pitches Macy received:

Macy used 11 tokens, and each token gets 15 pitches:

\( 11 \times 15 = 165 \) pitches.

Macy hit the ball 50 times, so she missed:

\( 165 - 50 = 115 \) pitches.

Next, calculate the total number of pitches Piper received:

Piper used 17 tokens, and each token gets 15 pitches:

\( 17 \times 15 = 255 \) pitches.

Piper hit the ball 55 times, so she missed:

\( 255 - 55 = 200 \) pitches.

Add the number of missed pitches for Macy and Piper together:

\( 115 + 200 = 315 \).

So, Macy and Piper missed 315 pitches altogether.",315.0
"First, calculate the total number of legs from the office chairs:

- Kenzo has 80 office chairs, each with 5 legs.
- Total legs from office chairs = 80 chairs × 5 legs/chair = 400 legs.

Next, calculate the total number of legs from the round tables:

- Kenzo has 20 round tables, each with 3 legs.
- Total legs from round tables = 20 tables × 3 legs/table = 60 legs.

Now, consider the damaged chairs:

- 40% of the 80 chairs are damaged.
- Number of damaged chairs = 40% × 80 chairs = 0.4 × 80 = 32 chairs.

Subtract the number of damaged chairs from the total number of chairs to find the number of remaining chairs:

- Remaining chairs = 80 chairs - 32 chairs = 48 chairs.

Calculate the total number of legs from the remaining office chairs:

- Total legs from remaining office chairs = 48 chairs × 5 legs/chair = 240 legs.

Finally, add the legs from the remaining office chairs and the round tables:

- Total number of legs remaining = 240 legs (chairs) + 60 legs (tables) = 300 legs.

Thus, Kenzo has 300 furniture legs remaining in his company.",300.0
"To find out how many more words Matt would write in 5 minutes with his right hand compared to his left hand, we first calculate the number of words he can write with each hand in 5 minutes.

For his right hand:
\(10 \text{ words/minute} \times 5 \text{ minutes} = 50 \text{ words}\)

For his left hand:
\(7 \text{ words/minute} \times 5 \text{ minutes} = 35 \text{ words}\)

The difference in the number of words he writes with his right hand compared to his left hand in 5 minutes is:
\(50 \text{ words} - 35 \text{ words} = 15 \text{ words}\)

The answer is 15.",15.0
"First, determine the number of issues in an 18-month subscription. Since the magazine issues twice a month, there are:

18 months × 2 issues per month = 36 issues

With the promotion, there is a $0.25 discount per issue. So, the total discount over the 36 issues is:

36 issues × $0.25 per issue = $9

Therefore, the promotional subscription is $9 cheaper than the normal subscription of $34.",34.0
"To solve this problem, we need to determine how many cakes Chastity had originally and how many were destroyed by the crow's actions.

1. Chastity made 12 cakes initially.

2. When the crow landed, it knocked over half of the stack. Since half of 12 cakes is \( \frac{12}{2} = 6 \) cakes, 6 cakes were knocked over.

3. Out of the 6 cakes that were knocked over, Chastity managed to pick up half, which means she picked up \( \frac{6}{2} = 3 \) cakes that were not damaged.

4. The remaining 3 cakes that were knocked over were destroyed.

Therefore, 3 cakes were destroyed.",3.0
"Chelsea initially has 24 kilos of sugar, which she divides equally into 4 bags. This means each bag contains 24 / 4 = 6 kilos of sugar.

If one of the bags gets torn and half of the sugar falls to the ground, it loses 6 / 2 = 3 kilos of sugar.

So, three of the bags still have 6 kilos each, and the torn bag now has 3 kilos. Therefore, the total amount of sugar remaining is:

3 bags × 6 kilos + 1 bag × 3 kilos = 18 kilos + 3 kilos = 21 kilos.

The answer is 21 kilos of sugar remain.",21.0
"The shipping cost consists of a flat $5.00 fee plus $0.80 per pound. If the package weighs 5 pounds, the cost for the weight is 5 pounds × $0.80/pound = $4.00. Adding the flat fee, the total cost is $5.00 + $4.00 = $9.00. Therefore, Carly pays $9.00 for shipping.",9.0
"First, calculate the total number of seats being added:

5 rows * 8 seats per row = 40 seats.

Next, calculate the total cost without any discounts:

40 seats * $30 per seat = $1,200.

Now, determine how many groups of 10 seats are in the 40 seats:

40 seats ÷ 10 seats per group = 4 groups of 10.

Each group of 10 seats receives a 10% discount:

Cost for each group of 10 seats before discount = 10 seats * $30 = $300.
Discount on each group = 10% of $300 = $30.

Total discount for 4 groups = 4 * $30 = $120.

Finally, subtract the total discount from the initial total cost:

$1,200 - $120 = $1,080.

The school will pay $1,080 for the new seats.",1080.0
"To find out how many omelets Pauly can make and how many each person gets, we first need to determine the total number of omelets he can make.

1. **Calculate the total number of eggs:** A dozen eggs is 12, so three dozen eggs is 3 × 12 = 36 eggs.

2. **Calculate the number of omelets:** Since each omelet requires 4 eggs, the total number of omelets he can make is 36 ÷ 4 = 9 omelets.

3. **Determine how many omelets each person gets:** Since there are 3 people, and there are 9 omelets, each person gets 9 ÷ 3 = 3 omelets.

So, each person gets 3 omelets.",3.0
"To solve this, we need to calculate the total number of flies eaten daily by the frogs, based on the number of gharials.

1. Each gharial eats 15 fish per day:  
   \( 9 \, \text{gharial} \times 15 \, \text{fish/gharial} = 135 \, \text{fish} \)

2. Each fish eats 8 frogs per day:  
   \( 135 \, \text{fish} \times 8 \, \text{frogs/fish} = 1,080 \, \text{frogs} \)

3. Each frog eats 30 flies per day:  
   \( 1,080 \, \text{frogs} \times 30 \, \text{flies/frog} = 32,400 \, \text{flies} \)

Therefore, 32,400 flies are eaten every day in the swamp by the frogs.",32400.0
"To find the number of sales in the stationery section, we first need to determine the number of sales in the fabric and jewelry sections and then subtract from the total sales.

1. Calculate the sales in the fabric section:  
   \(\frac{1}{3} \times 36 = 12\) sales

2. Calculate the sales in the jewelry section:  
   \(\frac{1}{4} \times 36 = 9\) sales

3. Add the sales from the fabric and jewelry sections to find out how many sales have been made in these two sections:  
   \(12 + 9 = 21\) sales

4. Subtract the sales made in the fabric and jewelry sections from the total sales to find the sales in the stationery section:  
   \(36 - 21 = 15\) sales

Therefore, there were 15 sales in the stationery section.",15.0
"To find the total number of students registered for the course, we need to determine the number of students who attended the class today and then add the number of absent students.

First, determine how many students attended today. According to the problem, ten percent less than twice the total number of students present yesterday attended today.

1. Calculate twice the total number of students present yesterday:
   \[
   2 \times 70 = 140
   \]

2. Find ten percent less than this number:
   \[
   140 - (0.10 \times 140) = 140 - 14 = 126
   \]

So, 126 students attended the class today.

3. Add the 30 absent students to find the total number of students registered for the course:
   \[
   126 + 30 = 156
   \]

Therefore, the total number of students registered for the course is 156.",156.0
"Initially, Kirsty planned to buy 30 models at $0.45 each. The total amount of money she saved is:

\(30 \times 0.45 = 13.50\) dollars.

With the new price of $0.50 per model, we need to determine how many models she can buy with her saved $13.50:

\(13.50 \div 0.50 = 27\) models.

Therefore, Kirsty can buy 27 models now.",27.0
"First, let's calculate the total number of calves born:

- 9 llamas got pregnant with 1 calf each, so that’s 9 calves.
- 5 llamas got pregnant with twins, so that’s 5 x 2 = 10 calves.

In total, Jill has 9 + 10 = 19 calves.

Now, Jill traded 8 of the calves for 2 new adult llamas. This leaves her with:

19 - 8 = 11 calves.

Now, let's determine the total number of adult llamas Jill has. She started with 9 + 5 = 14 adult llamas. With the trade, she receives 2 more adult llamas:

14 + 2 = 16 adult llamas.

Therefore, Jill has 11 calves and 16 adult llamas, which totals:

11 + 16 = 27 llamas.

Finally, Jill sells 1/3 of her herd at the market. The herd includes both calves and adult llamas. Calculating one third:

1/3 of 27 is 27 / 3 = 9 llamas sold.

After the sale, Jill has 27 - 9 = 18 llamas remaining.

Thus, Jill now has 18 llamas in total.",18.0
"To find the total number of minnows, we start with the information about the red-bellied minnows. Since 40% of the minnows have red bellies and this number is given as 20 minnows, we can set up the equation:

40% of total minnows = 20
0.40 * total minnows = 20

To find the total number of minnows, we divide both sides by 0.40:

total minnows = 20 / 0.40
total minnows = 50

Now that we know there are 50 minnows in total, we can determine the number of minnows with white bellies. We already know that 40% have red bellies and 30% have green bellies, totaling 70% of the minnows. This means:

100% - 70% = 30% of the minnows have white bellies.

So, 30% of the total number of minnows is:

0.30 * 50 = 15

Therefore, there are 15 minnows with white bellies.",15.0
"First, let's find out how many notes Nadia plays in 8 minutes. She plays 60 notes per minute, so in 8 minutes, she plays:

\[ 60 \, \text{notes/minute} \times 8 \, \text{minutes} = 480 \, \text{notes} \]

Nadia makes 3 mistakes for every 40 notes. To find out how many mistakes she makes for 480 notes, we can set up a proportion:

\[ \frac{3 \, \text{mistakes}}{40 \, \text{notes}} = \frac{x \, \text{mistakes}}{480 \, \text{notes}} \]

Now solve for \(x\):

\[ x = \left(\frac{3}{40}\right) \times 480 \]

\[ x = \frac{1440}{40} \]

\[ x = 36 \]

So, Nadia is expected to make 36 mistakes on average when she plays for 8 minutes.",8.0
"A right triangle with a height of 2 inches and a width of 2 inches would have a base and height equal to the sides of the square. The area of such a right triangle can be calculated as:

Area of triangle = \( \frac{1}{2} \times \text{base} \times \text{height} = \frac{1}{2} \times 2 \times 2 = 2 \) square inches.

A square with 2-inch sides has an area of:

Area of square = \( 2 \times 2 = 4 \) square inches.

Since each right triangle has an area of 2 square inches, two of these triangles can fit perfectly inside the square, using all of the square's 4 square inches of area.

Thus, 2 right triangles can fit inside the square.",2.0
"First, we know that Rene received $300. Since Florence received three times as much money as Rene, Florence received:

\( \text{Amount Florence received} = 3 \times 300 = \$900 \).

Maria gave half of what she gave to Florence to her friend Isha. Therefore, Maria gave Isha:

\( \text{Amount Isha received} = \frac{1}{2} \times 900 = \$450 \).

Since Maria gave a third of her money to Isha, the total amount of money Maria initially had is:

\( \text{Total money Maria had} = 3 \times 450 = \$1350 \).

Now, we need to determine how much money Maria gave to Florence, Isha, and Rene combined. We know that:

- Amount Florence received: \( \$900 \)
- Amount Isha received: \( \$450 \)
- Amount Rene received: \( \$300 \)

Thus, the total amount of money Maria gave to her three friends is:

\( 900 + 450 + 300 = \$1650 \).

So, Maria gave a total of \$1650 to her three friends.",1650.0
"To solve this problem, let's first find out how many marbles each person initially has based on the given ratio of 3:5:7 for Brittany, Alex, and Jamy.

1. First, calculate the total number of parts in the ratio:
   \[
   3 + 5 + 7 = 15 \text{ parts}
   \]

2. Since the total number of marbles is 600, each part is equivalent to:
   \[
   \frac{600}{15} = 40 \text{ marbles per part}
   \]

3. Multiply the number of parts each person has by the marbles per part to find out how many marbles each one initially has:
   - Brittany: \(3 \times 40 = 120\) marbles
   - Alex: \(5 \times 40 = 200\) marbles
   - Jamy: \(7 \times 40 = 280\) marbles

4. Brittany gives Alex half of her marbles. Calculate how many marbles Brittany gives to Alex:
   \[
   \frac{120}{2} = 60 \text{ marbles}
   \]

5. Add the marbles Brittany gives to Alex to Alex's initial number of marbles:
   \[
   200 + 60 = 260 \text{ marbles}
   \]

So, the total number of marbles Alex has after Brittany gives her half of her marbles is 260.",260.0
"To solve this problem, we need to determine how many motorcycles are in the parking lot. Let's analyze the given information:

1. Each car has 5 wheels (including a spare).
2. Each motorcycle has 2 wheels.
3. There are 19 cars in the parking lot.
4. Altogether, all vehicles have 117 wheels.

First, calculate the total number of wheels contributed by the cars:

- Each car has 5 wheels.
- There are 19 cars.

So, the total number of wheels from the cars is:  
\[ 19 \text{ cars} \times 5 \text{ wheels/car} = 95 \text{ wheels.} \]

Next, we'll let \( x \) be the number of motorcycles in the parking lot. Since each motorcycle has 2 wheels, the total number of wheels from motorcycles is:  
\[ 2x \text{ wheels.} \]

According to the given information, the total number of wheels from both cars and motorcycles is 117. Therefore, we can write the equation:
\[ 95 + 2x = 117. \]

To find \( x \), subtract 95 from both sides:
\[ 2x = 117 - 95, \]
\[ 2x = 22. \]

Now, divide by 2:
\[ x = \frac{22}{2}, \]
\[ x = 11. \]

Therefore, there are 11 motorcycles in the parking lot.",11.0
